2024-11-28 20:57:13,934 - __main__ - DEBUG - Config read: vfs_path=virtual_fs.zip, startup_script=startup_script.sh
2024-11-28 21:32:30,818,__main__,DEBUG,Command executed: ls
2024-11-28 21:33:48,844,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-28 21:33:48,845,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-28 21:33:48,845,__main__,DEBUG,Emulator initialized
2024-11-28 21:33:49,019,__main__,DEBUG,Listing files in current directory: 
2024-11-28 21:33:49,019,__main__,DEBUG,Command executed: ls
2024-11-28 21:33:52,151,__main__,DEBUG,Listing files in current directory: 
2024-11-28 21:33:52,152,__main__,DEBUG,Command executed: ls
2024-11-28 21:37:58,783,core,ERROR,Error reading config file: No section: 'Paths'
2024-11-28 21:37:58,786,core,ERROR,Error reading config file: No section: 'Paths'
2024-11-28 21:37:58,786,core,ERROR,Error reading config file: No section: 'Paths'
2024-11-28 21:38:23,050,core,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-28 21:38:23,052,core,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-28 21:38:23,052,core,DEBUG,Emulator initialized
2024-11-28 21:38:23,052,core,DEBUG,Changing directory: var
2024-11-28 21:38:23,053,core,DEBUG,Command executed: cd var
2024-11-28 21:38:23,053,core,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-28 21:38:23,053,core,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-28 21:38:23,053,core,DEBUG,Emulator initialized
2024-11-28 21:38:23,053,core,DEBUG,Listing files in current directory: 
2024-11-28 21:38:23,053,core,DEBUG,Command executed: ls
2024-11-28 21:38:23,053,core,DEBUG,Listing files in current directory: 
2024-11-28 21:38:23,053,core,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-28 21:38:23,053,core,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-28 21:38:23,053,core,DEBUG,Emulator initialized
2024-11-28 21:38:23,053,core,DEBUG,Command executed: uname
2024-11-29 09:10:34,655,core,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 09:10:34,657,core,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 09:10:34,657,core,DEBUG,Emulator initialized
2024-11-29 09:10:34,657,core,DEBUG,Changing directory: var
2024-11-29 09:10:34,657,core,DEBUG,Command executed: cd var
2024-11-29 09:10:34,658,core,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 09:10:34,658,core,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 09:10:34,658,core,DEBUG,Emulator initialized
2024-11-29 09:10:34,658,core,DEBUG,Listing files in current directory: 
2024-11-29 09:10:34,658,core,DEBUG,Command executed: ls
2024-11-29 09:10:34,658,core,DEBUG,Listing files in current directory: 
2024-11-29 09:10:34,658,core,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 09:10:34,658,core,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 09:10:34,658,core,DEBUG,Emulator initialized
2024-11-29 09:10:34,658,core,DEBUG,Command executed: uname
2024-11-29 09:10:58,547,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 09:10:58,547,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 09:10:58,547,__main__,DEBUG,Emulator initialized
2024-11-29 09:10:58,744,__main__,DEBUG,Listing files in current directory: 
2024-11-29 09:10:58,745,__main__,DEBUG,Command executed: ls
2024-11-29 09:11:02,001,__main__,DEBUG,Listing files in current directory: 
2024-11-29 09:11:02,002,__main__,DEBUG,Command executed: ls
2024-11-29 09:11:09,813,__main__,DEBUG,Executing tail command on file: test.txt
2024-11-29 09:11:09,813,__main__,DEBUG,Command executed: tail test.txt
2024-11-29 09:12:46,564,__main__,DEBUG,Executing tail command on file: test1.txt
2024-11-29 09:12:46,566,__main__,DEBUG,Command executed: tail test1.txt
2024-11-29 09:12:54,289,__main__,DEBUG,Executing tail command on file: test2.txt
2024-11-29 09:12:54,291,__main__,DEBUG,Command executed: tail test2.txt
2024-11-29 10:29:06,001,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 10:29:06,003,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 10:29:06,003,__main__,DEBUG,Emulator initialized
2024-11-29 10:29:06,198,__main__,DEBUG,Listing files in current directory: 
2024-11-29 10:29:06,198,__main__,DEBUG,Command executed: ls
2024-11-29 10:29:10,892,__main__,DEBUG,Listing files in current directory: 
2024-11-29 10:29:10,894,__main__,DEBUG,Command executed: ls
2024-11-29 10:29:14,080,__main__,DEBUG,Changing directory: home
2024-11-29 10:29:14,082,__main__,DEBUG,Command executed: cd home
2024-11-29 10:29:30,939,__main__,DEBUG,Executing tail command on file: test.txt
2024-11-29 10:29:30,941,__main__,DEBUG,Command executed: tail test.txt
2024-11-29 10:29:37,049,__main__,DEBUG,Changing directory: ..
2024-11-29 10:29:37,052,__main__,DEBUG,Command executed: cd ..
2024-11-29 10:29:39,690,__main__,DEBUG,Listing files in current directory: ./
2024-11-29 10:29:39,692,__main__,DEBUG,Command executed: ls
2024-11-29 10:29:42,820,__main__,DEBUG,Changing directory: ..
2024-11-29 10:29:42,822,__main__,DEBUG,Command executed: cd ..
2024-11-29 10:29:44,369,__main__,DEBUG,Exiting emulator...
2024-11-29 10:29:44,370,__main__,DEBUG,Cleaning up...
2024-11-29 10:29:46,473,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 10:29:46,473,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 10:29:46,473,__main__,DEBUG,Emulator initialized
2024-11-29 10:29:46,628,__main__,DEBUG,Listing files in current directory: 
2024-11-29 10:29:46,628,__main__,DEBUG,Command executed: ls
2024-11-29 10:29:51,810,__main__,DEBUG,Listing files in current directory: 
2024-11-29 10:29:51,811,__main__,DEBUG,Command executed: ls
2024-11-29 10:29:54,384,__main__,DEBUG,Command executed: uname
2024-11-29 10:29:58,813,__main__,DEBUG,Executing tail command on file: test.txt
2024-11-29 10:29:58,815,__main__,DEBUG,Command executed: tail test.txt
2024-11-29 10:30:03,110,__main__,DEBUG,Executing tail command on file: test1.txt
2024-11-29 10:30:03,112,__main__,DEBUG,Command executed: tail test1.txt
2024-11-29 10:30:07,864,__main__,DEBUG,Executing tail command on file: test2.txt
2024-11-29 10:30:07,865,__main__,DEBUG,Command executed: tail test2.txt
2024-11-29 10:30:20,038,__main__,DEBUG,Changing directory: var
2024-11-29 10:30:20,042,__main__,DEBUG,Command executed: cd var
2024-11-29 10:30:21,559,__main__,DEBUG,Listing files in current directory: var/
2024-11-29 10:30:21,561,__main__,DEBUG,Command executed: ls
2024-11-29 10:30:24,575,__main__,DEBUG,Exiting emulator...
2024-11-29 10:30:24,575,__main__,DEBUG,Cleaning up...
2024-11-29 10:30:34,236,core,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
